map_a,map_b,bit_agreement,descriptor_nc,identity_permutation_logo_nc
H51-LFCP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.71484375,0.7148437499999999,0.7533015566784114
H51-LFCP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.978515625,0.9785156249999998,0.9824890588439189
H51-LFCP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.705078125,0.7050781249999999,0.7447607227024656
H51-LFCP,tianjin-latest-free.shp-gis_osm_pois_free_1,1.0,0.9999999999999998,1.0000000000000002
H51-LFCP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.505859375,0.5058593749999999,0.5552332206994344
H51-LFCP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.689453125,0.6894531249999999,0.7289308989200594
H51-LFCP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7457995248167776
H51-LFCP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.982421875,0.9824218749999998,0.9856224872998307
H51-LFCP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7498852230880331
H51-LFCP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.998046875,0.9980468749999998,0.9984114366459335
H51-LFCP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.64453125,0.6445312499999999,0.6913714589355396
H51-LFCP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.62109375,0.6210937499999999,0.6680040493911658
H51-LRDL,H51-LRRL,0.8515625,0.8515624999999998,0.876683565532099
H51-LRDL,H51-RESA,0.84375,0.8437499999999998,0.8693198353057171
H51-LRDL,H51-RESP,0.630859375,0.6308593749999999,0.6762034325933893
H51-LRDL,H51-RFCA,0.833984375,0.8339843749999998,0.8599005828266888
H51-LRDL,H51-RFCP,0.6328125,0.6328124999999999,0.6779372875487569
H51-LRDL,H51-TERL,0.599609375,0.5996093749999999,0.6571103759695609
H51-LRDL,H51-TERP,0.6328125,0.6328124999999999,0.6779372875487569
H51-LRDL,H51-VEGA,0.6796875,0.6796874999999999,0.7279694395642615
H51-LRDL,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.791015625,0.7910156249999998,0.8255205349998122
H51-LRDL,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.791015625,0.7910156249999998,0.8260133997980679
H51-LRDL,tianjin-latest-free.shp-gis_osm_natural_free_1,0.6328125,0.6328124999999999,0.6779372875487569
H51-LRDL,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.794921875,0.7949218749999998,0.829030116624722
H51-LRDL,tianjin-latest-free.shp-gis_osm_places_free_1,0.6328125,0.6328124999999999,0.678838491174368
H51-LRDL,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.798828125,0.7988281249999998,0.8322940147216698
H51-LRDL,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.63671875,0.6367187499999999,0.6818486929018635
H51-LRDL,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.78515625,0.7851562499999998,0.8203640071621282
H51-LRDL,tianjin-latest-free.shp-gis_osm_pois_free_1,0.6328125,0.6328124999999999,0.678838491174368
H51-LRDL,tianjin-latest-free.shp-gis_osm_railways_free_1,0.80859375,0.8085937499999998,0.8406763595577968
H51-LRDL,tianjin-latest-free.shp-gis_osm_roads_free_1,0.865234375,0.8652343749999998,0.887923674339146
H51-LRDL,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.796875,0.7968749999999998,0.8304246173859496
H51-LRDL,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.6171875,0.6171874999999999,0.6626406439395859
H51-LRDL,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.79296875,0.7929687499999998,0.8271552291285246
H51-LRDL,tianjin-latest-free.shp-gis_osm_transport_free_1,0.630859375,0.6308593749999999,0.6766569515853519
H51-LRDL,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.80859375,0.8085937499999998,0.8391528696223036
H51-LRDL,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.962890625,0.9628906249999998,0.9698412698412701
H51-LRRL,H51-RESA,0.82421875,0.8242187499999998,0.8523419127597858
H51-LRRL,H51-RESP,0.53515625,0.5351562499999999,0.5863257642179084
H51-LRRL,H51-RFCA,0.765625,0.7656249999999998,0.8012661337080316
H51-LRRL,H51-RFCP,0.537109375,0.5371093749999999,0.5880865022485927
H51-LRRL,H51-TERL,0.619140625,0.6191406249999999,0.678265278213469
H51-LRRL,H51-TERP,0.537109375,0.5371093749999999,0.5880865022485927
H51-LRRL,H51-VEGA,0.7265625,0.7265624999999999,0.7715756287522997
H51-LRRL,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.6796875,0.6796874999999999,0.7275767066809562
H51-LRRL,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.689453125,0.6894531249999999,0.7370576424228761
H51-LRRL,tianjin-latest-free.shp-gis_osm_natural_free_1,0.537109375,0.5371093749999999,0.5880865022485927
H51-LRRL,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.68359375,0.6835937499999999,0.730528215255338
H51-LRRL,tianjin-latest-free.shp-gis_osm_places_free_1,0.53515625,0.5351562499999999,0.586941249940191
H51-LRRL,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.68359375,0.6835937499999999,0.730528215255338
H51-LRRL,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.5390625,0.5390624999999999,0.5898472402792772
H51-LRRL,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.677734375,0.6777343749999999,0.7255131474160565
H51-LRRL,tianjin-latest-free.shp-gis_osm_pois_free_1,0.53515625,0.5351562499999999,0.586941249940191
H51-LRRL,tianjin-latest-free.shp-gis_osm_railways_free_1,0.775390625,0.7753906249999998,0.8129796577894198
H51-LRRL,tianjin-latest-free.shp-gis_osm_roads_free_1,0.73828125,0.7382812499999999,0.7782509010003873
H51-LRRL,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.68359375,0.6835937499999999,0.7313011074798874
H51-LRRL,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.5234375,0.5234374999999999,0.5719390576925881
H51-LRRL,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.68359375,0.6835937499999999,0.730528215255338
H51-LRRL,tianjin-latest-free.shp-gis_osm_transport_free_1,0.533203125,0.5332031249999999,0.584565026187224
H51-LRRL,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.7578125,0.7578124999999998,0.7948801937568059
H51-LRRL,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.857421875,0.8574218749999998,0.8812524861758856
H51-RESA,H51-RESP,0.671875,0.6718749999999999,0.7184924765173845
H51-RESA,H51-RFCA,0.931640625,0.9316406249999998,0.9440302094500613
H51-RESA,H51-RFCP,0.673828125,0.6738281249999999,0.7201790785749369
H51-RESA,H51-TERL,0.5234375,0.5234374999999999,0.5846382481897038
H51-RESA,H51-TERP,0.673828125,0.6738281249999999,0.7201790785749369
H51-RESA,H51-VEGA,0.6171875,0.6171874999999999,0.6698187216350199
H51-RESA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.763671875,0.7636718749999998,0.8015117224510832
H51-RESA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.779296875,0.7792968749999998,0.814678239452333
H51-RESA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.673828125,0.6738281249999999,0.7201790785749369
H51-RESA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.775390625,0.7753906249999998,0.8116485388455309
H51-RESA,tianjin-latest-free.shp-gis_osm_places_free_1,0.671875,0.6718749999999999,0.7188918942063233
H51-RESA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7734375,0.7734374999999998,0.8102716955491024
H51-RESA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.6796875,0.6796874999999999,0.726014533040538
H51-RESA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.767578125,0.7675781249999998,0.8042613419247855
H51-RESA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.671875,0.6718749999999999,0.7188918942063233
H51-RESA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.705078125,0.7050781249999999,0.7496252810158299
H51-RESA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.78515625,0.7851562499999998,0.8183995894470224
H51-RESA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.771484375,0.7714843749999998,0.8083625123724721
H51-RESA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.662109375,0.6621093749999999,0.7088208244137678
H51-RESA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7734375,0.7734374999999998,0.8097407955768643
H51-RESA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.671875,0.6718749999999999,0.7188918942063233
H51-RESA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8203125,0.8203124999999998,0.8502454542548822
H51-RESA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.841796875,0.8417968749999998,0.8673443074573323
H51-RESP,H51-RFCA,0.71875,0.7187499999999999,0.7609517849690735
H51-RESP,H51-RFCP,0.99609375,0.9960937499999998,0.9968216095175163
H51-RESP,H51-TERL,0.3203125,0.32031249999999994,0.3701713954735861
H51-RESP,H51-TERP,0.99609375,0.9960937499999998,0.9968216095175163
H51-RESP,H51-VEGA,0.388671875,0.3886718749999999,0.4373593902272422
H51-RESP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.697265625,0.6972656249999999,0.7361850126613889
H51-RESP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.701171875,0.7011718749999999,0.7396331860228006
H51-RESP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.998046875,0.9980468749999998,0.9984126984126986
H51-RESP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.71484375,0.7148437499999999,0.7529788166624689
H51-RESP,tianjin-latest-free.shp-gis_osm_places_free_1,0.99609375,0.9960937499999998,0.9968216095175163
H51-RESP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.712890625,0.7128906249999999,0.750942969815514
H51-RESP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.982421875,0.9824218749999998,0.9856928196185967
H51-RESP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.703125,0.7031249999999999,0.7423705614842867
H51-RESP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.99609375,0.9960937499999998,0.9968216095175163
H51-RESP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.50390625,0.5039062499999999,0.5520990086385151
H51-RESP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.689453125,0.6894531249999999,0.7285743647504683
H51-RESP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.705078125,0.7050781249999999,0.7434145850079609
H51-RESP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.978515625,0.9785156249999998,0.9824055138750099
H51-RESP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.708984375,0.7089843749999999,0.747514006483023
H51-RESP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.994140625,0.9941406249999998,0.9952279769488644
H51-RESP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.64453125,0.6445312499999999,0.6909361114969227
H51-RESP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.623046875,0.6230468749999999,0.669734629830003
H51-RFCA,H51-RFCP,0.720703125,0.7207031249999999,0.7626205388834794
H51-RFCA,H51-TERL,0.50390625,0.5039062499999999,0.5648350804427948
H51-RFCA,H51-TERP,0.720703125,0.7207031249999999,0.7626205388834794
H51-RFCA,H51-VEGA,0.583984375,0.5839843749999999,0.6383206786706839
H51-RFCA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.806640625,0.8066406249999998,0.8377196442045202
H51-RFCA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.826171875,0.8261718749999998,0.8541777904560824
H51-RFCA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.720703125,0.7207031249999999,0.7626205388834794
H51-RFCA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.822265625,0.8222656249999998,0.8510808565222369
H51-RFCA,tianjin-latest-free.shp-gis_osm_places_free_1,0.71875,0.7187499999999999,0.7612861187205207
H51-RFCA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.818359375,0.8183593749999998,0.8482007099999649
H51-RFCA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7265625,0.7265624999999999,0.7682733253465361
H51-RFCA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.8125,0.8124999999999998,0.8424501304066742
H51-RFCA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.71875,0.7187499999999999,0.7612861187205207
H51-RFCA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.69140625,0.6914062499999999,0.7353584970929099
H51-RFCA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.810546875,0.8105468749999998,0.8397792841991358
H51-RFCA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.814453125,0.8144531249999998,0.8445088035761192
H51-RFCA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.70703125,0.7070312499999999,0.7495427817964813
H51-RFCA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.818359375,0.8183593749999998,0.847794830049178
H51-RFCA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.71875,0.7187499999999999,0.7612861187205207
H51-RFCA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.837890625,0.8378906249999998,0.864753194088912
H51-RFCA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.826171875,0.8261718749999998,0.8530827184042706
H51-RFCP,H51-TERL,0.32421875,0.32421874999999994,0.3748961355655805
H51-RFCP,H51-TERP,1.0,0.9999999999999998,1.0000000000000002
H51-RFCP,H51-VEGA,0.390625,0.3906249999999999,0.43918934583488756
H51-RFCP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.69921875,0.6992187499999999,0.7379090993420947
H51-RFCP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.703125,0.7031249999999999,0.7413572727035064
H51-RFCP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.998046875,0.9980468749999998,0.9984114366459335
H51-RFCP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.716796875,0.7167968749999999,0.7546901321548837
H51-RFCP,tianjin-latest-free.shp-gis_osm_places_free_1,0.9921875,0.9921874999999998,0.9936356121857463
H51-RFCP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.71484375,0.7148437499999999,0.7526574514817594
H51-RFCP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.986328125,0.9863281249999998,0.988888888888889
H51-RFCP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.705078125,0.7050781249999999,0.7440850431505321
H51-RFCP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9921875,0.9921874999999998,0.9936356121857463
H51-RFCP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5078125,0.5078124999999999,0.5563515163353316
H51-RFCP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.693359375,0.6933593749999999,0.732385547730107
H51-RFCP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7451354521028867
H51-RFCP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.974609375,0.9746093749999998,0.9791806719260833
H51-RFCP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7492284881492686
H51-RFCP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.990234375,0.9902343749999998,0.9920368738797763
H51-RFCP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.646484375,0.6464843749999999,0.6926505931631681
H51-RFCP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.625,0.6249999999999999,0.6714652102688402
H51-TERL,H51-TERP,0.32421875,0.32421874999999994,0.3748961355655805
H51-TERL,H51-VEGA,0.85546875,0.8554687499999998,0.879777585583741
H51-TERL,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.615234375,0.6152343749999999,0.6710427129764157
H51-TERL,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.611328125,0.6113281249999999,0.6686757119041995
H51-TERL,tianjin-latest-free.shp-gis_osm_natural_free_1,0.322265625,0.32226562499999994,0.3720130442072855
H51-TERL,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.59765625,0.5976562499999999,0.6538878902938716
H51-TERL,tianjin-latest-free.shp-gis_osm_places_free_1,0.322265625,0.32226562499999994,0.37410102091531233
H51-TERL,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.599609375,0.5996093749999999,0.6560882003879402
H51-TERL,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.330078125,0.33007812499999994,0.3804093140297802
H51-TERL,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.607421875,0.6074218749999999,0.6643322858466515
H51-TERL,tianjin-latest-free.shp-gis_osm_pois_free_1,0.322265625,0.32226562499999994,0.37410102091531233
H51-TERL,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7734375,0.7734374999999998,0.81053928851348
H51-TERL,tianjin-latest-free.shp-gis_osm_roads_free_1,0.55078125,0.5507812499999999,0.6127501319454663
H51-TERL,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.607421875,0.6074218749999999,0.6638327327569733
H51-TERL,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.3125,0.31249999999999994,0.36280480053878833
H51-TERL,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.6015625,0.6015624999999999,0.6582827415331907
H51-TERL,tianjin-latest-free.shp-gis_osm_transport_free_1,0.322265625,0.32226562499999994,0.37410102091531233
H51-TERL,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.640625,0.6406249999999999,0.6915068435965437
H51-TERL,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.591796875,0.5917968749999999,0.6509114315871232
H51-TERP,H51-VEGA,0.390625,0.3906249999999999,0.43918934583488756
H51-TERP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.69921875,0.6992187499999999,0.7379090993420947
H51-TERP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.703125,0.7031249999999999,0.7413572727035064
H51-TERP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.998046875,0.9980468749999998,0.9984114366459335
H51-TERP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.716796875,0.7167968749999999,0.7546901321548837
H51-TERP,tianjin-latest-free.shp-gis_osm_places_free_1,0.9921875,0.9921874999999998,0.9936356121857463
H51-TERP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.71484375,0.7148437499999999,0.7526574514817594
H51-TERP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.986328125,0.9863281249999998,0.988888888888889
H51-TERP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.705078125,0.7050781249999999,0.7440850431505321
H51-TERP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9921875,0.9921874999999998,0.9936356121857463
H51-TERP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5078125,0.5078124999999999,0.5563515163353316
H51-TERP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.693359375,0.6933593749999999,0.732385547730107
H51-TERP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7451354521028867
H51-TERP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.974609375,0.9746093749999998,0.9791806719260833
H51-TERP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7492284881492686
H51-TERP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.990234375,0.9902343749999998,0.9920368738797763
H51-TERP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.646484375,0.6464843749999999,0.6926505931631681
H51-TERP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.625,0.6249999999999999,0.6714652102688402
H51-VEGA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.6640625,0.6640624999999999,0.7142266753657093
H51-VEGA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.6640625,0.6640624999999999,0.7150595885259968
H51-VEGA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.390625,0.3906249999999999,0.43918934583488756
H51-VEGA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.650390625,0.6503906249999999,0.7008056950877415
H51-VEGA,tianjin-latest-free.shp-gis_osm_places_free_1,0.390625,0.3906249999999999,0.44099243857010123
H51-VEGA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.65234375,0.6523437499999999,0.7029172418427955
H51-VEGA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.39453125,0.3945312499999999,0.443744029261693
H51-VEGA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.658203125,0.6582031249999999,0.7087962546184515
H51-VEGA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.390625,0.3906249999999999,0.44099243857010123
H51-VEGA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.81640625,0.8164062499999998,0.8457473911910447
H51-VEGA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.603515625,0.6035156249999999,0.6579485164414879
H51-VEGA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.66015625,0.6601562499999999,0.710467943898212
H51-VEGA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.37890625,0.3789062499999999,0.42542085748456904
H51-VEGA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.654296875,0.6542968749999999,0.7050235199381206
H51-VEGA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.388671875,0.3886718749999999,0.4382657079127832
H51-VEGA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.70703125,0.7070312499999999,0.7502388050647935
H51-VEGA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.669921875,0.6699218749999999,0.7188263902970146
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.96875,0.9687499999999998,0.974527235028328
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.69921875,0.6992187499999999,0.7379090993420947
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.978515625,0.9785156249999998,0.9824481715277259
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.69921875,0.6992187499999999,0.7385961559497594
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.984375,0.9843749999999998,0.987252130115083
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.705078125,0.7050781249999999,0.7430813593842122
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.984375,0.9843749999999998,0.9872661531332735
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.69921875,0.6992187499999999,0.7385961559497594
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.75,0.7499999999999999,0.7891037505068896
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.841796875,0.8417968749999998,0.8681968937880947
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9921875,0.9921874999999998,0.9936419552606822
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.685546875,0.6855468749999999,0.7251132038727939
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.984375,0.9843749999999998,0.987252130115083
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.69921875,0.6992187499999999,0.7385961559497594
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.87109375,0.8710937499999998,0.893964620017902
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.771484375,0.7714843749999998,0.8083625123724721
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.703125,0.7031249999999999,0.7413572727035064
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.97265625,0.9726562499999998,0.9776312847016737
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.701171875,0.7011718749999999,0.7399728508181093
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.96875,0.9687499999999998,0.9744928134092338
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.708984375,0.7089843749999999,0.7465295327456238
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.98046875,0.9804687499999998,0.9841269841269843
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.701171875,0.7011718749999999,0.7399728508181093
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.744140625,0.7441406249999999,0.7838391421305655
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.841796875,0.8417968749999998,0.8681968937880947
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.970703125,0.9707031249999998,0.9761195997914462
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.689453125,0.6894531249999999,0.7278650665286295
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.974609375,0.9746093749999998,0.9793043293176825
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.701171875,0.7011718749999999,0.7399728508181093
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.90234375,0.9023437499999998,0.919914321479842
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.77734375,0.7773437499999998,0.8140776760988246
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.716796875,0.7167968749999999,0.7546901321548837
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.994140625,0.9941406249999998,0.9952317823890993
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.71484375,0.7148437499999999,0.7526574514817594
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.984375,0.9843749999999998,0.9872826467470138
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.705078125,0.7050781249999999,0.7440850431505321
