claimed_map,query_map,recovered_logo_nc,accept_at_nominal_0_90
H51-RESA,H51-HFCL,0.923683161436206,1
H51-RESA,H51-HFCP,0.7101084200697583,0
H51-RESA,H51-HYDA,0.5029272936438828,0
H51-RESA,H51-HYDL,0.8731809007081821,0
H51-RESA,H51-HYDP,0.7176962871405462,0
H51-RESA,H51-LFCL,0.8455478584506986,0
H51-RESA,H51-LFCP,0.7180939363692389,0
H51-RESA,H51-LRDL,0.8677520354910487,0
H51-RESA,H51-LRRL,0.8517829155499168,0
H51-RESA,H51-RESP,0.7176962871405462,0
H51-RESA,H51-RFCA,0.943807971134008,1
H51-RESA,H51-RFCP,0.7189952860082238,0
H51-RESA,H51-TERL,0.5719390576925881,0
H51-RESA,H51-TERP,0.7189952860082238,0
H51-RESA,H51-VEGA,0.6621665885293451,0
H51-RESA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7996002997502186,0
H51-RESA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.8139183338561629,0
H51-RESA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7193889670630474,0
H51-RESA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.810353785416166,0
H51-RESA,tianjin-latest-free.shp-gis_osm_places_free_1,0.7180939363692389,0
H51-RESA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.8084393510359024,0
H51-RESA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7252388847475946,0
H51-RESA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.8034592318303424,0
H51-RESA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7180939363692389,0
H51-RESA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7430813593842122,0
H51-RESA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8181612036157918,0
H51-RESA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.8067793113007158,0
H51-RESA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7084095960982996,0
H51-RESA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.8084393510359024,0
H51-RESA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7176962871405462,0
H51-RESA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8486587505451455,0
H51-RESA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8659350469159384,0
H51-RESP,H51-AANP,0.9984164677317652,1
H51-RESP,H51-AGNP,1.0000000000000002,1
H51-RESP,H51-BOUA,0.29306903775298565,0
H51-RESP,H51-BOUL,0.6593523829430086,0
H51-RESP,H51-BOUP,0.9856928196185967,1
H51-RESP,H51-BRGA,0.6931201803551708,0
H51-RESP,H51-BRGL,0.691421356383712,0
H51-RESP,H51-BRGP,0.9984164677317652,1
H51-RESP,H51-CPTL,0.6873609815129167,0
H51-RESP,H51-HFCA,0.7313011074798874,0
H51-RESP,H51-HFCL,0.6978844214954723,0
H51-RESP,H51-HFCP,0.9856315407139623,1
H51-RESP,H51-HYDA,0.2407231477905964,0
H51-RESP,H51-HYDL,0.7084095960982996,0
H51-RESP,H51-HYDP,1.0000000000000002,1
H51-RESP,H51-LFCL,0.723886453291419,0
H51-RESP,H51-LFCP,0.9968203417119826,1
H51-RESP,H51-LRDL,0.6784778641864068,0
H51-RESP,H51-LRRL,0.589401414872579,0
H51-RESP,H51-RESA,0.7180939363692389,0
H51-RESP,H51-RFCA,0.7612861187205207,0
H51-RESP,H51-RFCP,0.9968316796877464,1
H51-RESP,H51-TERL,0.3733109439596544,0
H51-RESP,H51-TERP,0.9968316796877464,1
H51-RESP,H51-VEGA,0.4409734879465261,0
H51-RESP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7382803344263676,0
H51-RESP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7403138214287123,0
H51-RESP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9984164677317652,1
H51-RESP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7539510879873306,0
H51-RESP,tianjin-latest-free.shp-gis_osm_places_free_1,0.9968203417119826,1
H51-RESP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7522491667954856,0
H51-RESP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9856928196185967,1
H51-RESP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7430525559072765,0
H51-RESP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9968203417119826,1
H51-RESP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5534479048772497,0
H51-RESP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7303691898205684,0
H51-RESP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7457837234703921,0
H51-RESP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9824314383090469,1
H51-RESP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7485105469126453,0
H51-RESP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9952267030562387,1
H51-RESP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.692681925080911,0
H51-RESP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6716072022705951,0
H51-RFCA,H51-AANP,0.761306906174453,0
H51-RFCA,H51-AGNP,0.7596263169775999,0
H51-RFCA,H51-BOUA,0.5024078153327635,0
H51-RFCA,H51-BOUL,0.8530827184042706,0
H51-RFCA,H51-BOUP,0.7669852069635612,0
H51-RFCA,H51-BRGA,0.9183645608371753,1
H51-RFCA,H51-BRGL,0.8787199990347502,0
H51-RFCA,H51-BRGP,0.761306906174453,0
H51-RFCA,H51-CPTL,0.8919090421722323,0
H51-RFCA,H51-HFCA,0.9352375699090111,1
H51-RFCA,H51-HFCL,0.8873623224535716,0
H51-RFCA,H51-HFCP,0.7498572056680707,0
H51-RFCA,H51-HYDA,0.4690366815418302,0
H51-RFCA,H51-HYDL,0.8707970153605898,0
H51-RFCA,H51-HYDP,0.7596263169775999,0
H51-RFCA,H51-LFCL,0.858936434328527,0
H51-RFCA,H51-LFCP,0.7596263169775999,0
H51-RFCA,H51-LRDL,0.8607610489567074,0
H51-RFCA,H51-LRRL,0.7994493752799066,0
H51-RFCA,H51-RESA,0.9434255029341551,1
H51-RFCA,H51-RESP,0.7596263169775999,0
H51-RFCA,H51-RFCP,0.761306906174453,0
H51-RFCA,H51-TERL,0.5547949007524922,0
H51-RFCA,H51-TERP,0.761306906174453,0
H51-RFCA,H51-VEGA,0.6303442149850186,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.8370786116488179,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.8536216672150001,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.761306906174453,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.8505022404338081,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_places_free_1,0.7596263169775999,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.8475945319554575,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7669852069635612,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.8424501304066742,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7596263169775999,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7320836714868139,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8403872227620544,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.8443029027051451,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7485073266154655,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.8475945319554575,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7592979959884117,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8619968380178865,0
H51-RFCA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8539905431519711,0
H51-RFCP,H51-AANP,0.9984126984126986,1
H51-RFCP,H51-AGNP,0.9968253968253971,1
H51-RFCP,H51-BOUA,0.29126218342104376,0
H51-RFCP,H51-BOUL,0.6556654792665375,0
H51-RFCP,H51-BOUP,0.9888470447033141,1
H51-RFCP,H51-BRGA,0.6905015950960496,0
H51-RFCP,H51-BRGL,0.6887710146572124,0
H51-RFCP,H51-BRGP,0.9984126984126986,1
H51-RFCP,H51-CPTL,0.6791982699342797,0
H51-RFCP,H51-HFCA,0.7287954837558046,0
H51-RFCP,H51-HFCL,0.6901208508419296,0
H51-RFCP,H51-HFCP,0.9825396825396827,1
H51-RFCP,H51-HYDA,0.24670307959148177,0
H51-RFCP,H51-HYDL,0.7076781773286066,0
H51-RFCP,H51-HYDP,0.9968253968253971,1
H51-RFCP,H51-LFCL,0.7273090842762484,0
H51-RFCP,H51-LFCP,0.9936419552606822,1
H51-RFCP,H51-LRDL,0.678387532024189,0
H51-RFCP,H51-LRRL,0.5862494666664508,0
H51-RFCP,H51-RESA,0.7174300539794394,0
H51-RFCP,H51-RESP,0.9968253968253971,1
H51-RFCP,H51-RFCA,0.7600132852030784,0
H51-RFCP,H51-TERL,0.3748961355655805,0
H51-RFCP,H51-TERP,1.0000000000000002,1
H51-RFCP,H51-VEGA,0.4355607830392671,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7399853698407473,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7430525559072765,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9984126984126986,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7559766672991446,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_places_free_1,0.9936419552606822,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7539510879873306,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9888470447033141,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7447607227024656,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9936419552606822,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.557018536521619,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7363157662880604,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7474825474418508,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9793650793650795,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7508801953847684,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9920521281322651,1
H51-RFCP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6930827744279544,0
H51-RFCP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6700771542932072,0
H51-TERL,H51-AANP,0.3730584094108472,0
H51-TERL,H51-AGNP,0.3701713954735861,0
H51-TERL,H51-BOUA,0.8992039257090981,0
H51-TERL,H51-BOUL,0.6421640971502887,0
H51-TERL,H51-BOUP,0.38450167164583204,0
H51-TERL,H51-BRGA,0.6190458647330341,0
H51-TERL,H51-BRGL,0.638419668161901,0
H51-TERL,H51-BRGP,0.3730584094108472,0
H51-TERL,H51-CPTL,0.5975438335193498,0
H51-TERL,H51-HFCA,0.5541216415650932,0
H51-TERL,H51-HFCL,0.5986651818838306,0
H51-TERL,H51-HFCP,0.3664880980061872,0
H51-TERL,H51-HYDA,0.8828844352243594,0
H51-TERL,H51-HYDL,0.6266829397847219,0
H51-TERL,H51-HYDP,0.3701713954735861,0
H51-TERL,H51-LFCL,0.6342123262167606,0
H51-TERL,H51-LFCP,0.3730584094108472,0
H51-TERL,H51-LRDL,0.6459385608395597,0
H51-TERL,H51-LRRL,0.6629742707835126,0
H51-TERL,H51-RESA,0.5744883553138403,0
H51-TERL,H51-RESP,0.3701713954735861,0
H51-TERL,H51-RFCA,0.5547949007524922,0
H51-TERL,H51-RFCP,0.3759348494492109,0
H51-TERL,H51-TERP,0.3759348494492109,0
H51-TERL,H51-VEGA,0.8776368718742619,0
H51-TERL,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.6666688470224243,0
H51-TERL,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.6637492648195461,0
H51-TERL,tianjin-latest-free.shp-gis_osm_natural_free_1,0.3730584094108472,0
H51-TERL,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.64876689478704,0
H51-TERL,tianjin-latest-free.shp-gis_osm_places_free_1,0.3730584094108472,0
H51-TERL,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.6504877618819658,0
H51-TERL,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.38450167164583204,0
H51-TERL,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.6583609598382588,0
H51-TERL,tianjin-latest-free.shp-gis_osm_pois_free_1,0.3730584094108472,0
H51-TERL,tianjin-latest-free.shp-gis_osm_railways_free_1,0.8064384480675149,0
H51-TERL,tianjin-latest-free.shp-gis_osm_roads_free_1,0.6009997229926507,0
H51-TERL,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.6583609598382588,0
H51-TERL,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.3617369215071879,0
H51-TERL,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.6522086289768916,0
H51-TERL,tianjin-latest-free.shp-gis_osm_transport_free_1,0.3730584094108472,0
H51-TERL,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6897225324122532,0
H51-TERL,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6379032147553574,0
H51-TERP,H51-AANP,0.9984126984126986,1
H51-TERP,H51-AGNP,0.9968253968253971,1
H51-TERP,H51-BOUA,0.2986211700040759,0
H51-TERP,H51-BOUL,0.6605677800720751,0
H51-TERP,H51-BOUP,0.988888888888889,1
H51-TERP,H51-BRGA,0.6948190043266296,0
H51-TERP,H51-BRGL,0.6957639274971822,0
H51-TERP,H51-BRGP,0.9984126984126986,1
H51-TERP,H51-CPTL,0.688587317869757,0
H51-TERP,H51-HFCA,0.7302986909202522,0
H51-TERP,H51-HFCL,0.6991251058908884,0
H51-TERP,H51-HFCP,0.9824055138750099,1
H51-TERP,H51-HYDA,0.24938134658925973,0
H51-TERP,H51-HYDL,0.7142266753657093,0
H51-TERP,H51-HYDP,0.9968253968253971,1
H51-TERP,H51-LFCL,0.7325829684241738,0
H51-TERP,H51-LFCP,0.9936356121857463,1
H51-TERP,H51-LRDL,0.682470397929841,0
H51-TERP,H51-LRRL,0.5935890905211654,0
H51-TERP,H51-RESA,0.7182107429585858,0
H51-TERP,H51-RESP,0.9968253968253971,1
H51-TERP,H51-RFCA,0.7629519526783336,0
H51-TERP,H51-RFCP,1.0000000000000002,1
H51-TERP,H51-TERL,0.3748961355655805,0
H51-TERP,H51-VEGA,0.4427881936582402,0
H51-TERP,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7417487954496373,0
H51-TERP,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7458292953943823,0
H51-TERP,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9984126984126986,1
H51-TERP,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7589469330112665,0
H51-TERP,tianjin-latest-free.shp-gis_osm_places_free_1,0.9936356121857463,1
H51-TERP,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.757275243731506,0
H51-TERP,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.988888888888889,1
H51-TERP,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7475128829686359,0
H51-TERP,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9936356121857463,1
H51-TERP,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5590169943749475,0
H51-TERP,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7400035276606247,0
H51-TERP,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7498902317511446,0
H51-TERP,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9791950383394706,1
H51-TERP,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.753588085444547,0
H51-TERP,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9920432474226281,1
H51-TERP,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6939494136524981,0
H51-TERP,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6756627131624611,0
H51-VEGA,H51-AANP,0.4418912277278846,0
H51-VEGA,H51-AGNP,0.4400727453092513,0
H51-VEGA,H51-BOUA,0.8789756322400789,0
H51-VEGA,H51-BOUL,0.7383695298667233,0
H51-VEGA,H51-BOUP,0.4419526766695601,0
H51-VEGA,H51-BRGA,0.7084846138596866,0
H51-VEGA,H51-BRGL,0.7252388847475946,0
H51-VEGA,H51-BRGP,0.4418912277278846,0
H51-VEGA,H51-CPTL,0.6952303063500375,0
H51-VEGA,H51-HFCA,0.6457107123189089,0
H51-VEGA,H51-HFCL,0.6956544490668777,0
H51-VEGA,H51-HFCP,0.43186952340430607,0
H51-VEGA,H51-HYDA,0.8441535631004813,0
H51-VEGA,H51-HYDL,0.6982532518267539,0
H51-VEGA,H51-HYDP,0.4400727453092513,0
H51-VEGA,H51-LFCL,0.692681925080911,0
H51-VEGA,H51-LFCP,0.4418912277278846,0
H51-VEGA,H51-LRDL,0.7252388847475946,0
H51-VEGA,H51-LRRL,0.7663486737650123,0
H51-VEGA,H51-RESA,0.6640664479058156,0
H51-VEGA,H51-RESP,0.4400727453092513,0
H51-VEGA,H51-RFCA,0.6314040674128691,0
H51-VEGA,H51-RFCP,0.4418912277278846,0
H51-VEGA,H51-TERL,0.880424892304605,0
H51-VEGA,H51-TERP,0.4418912277278846,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.710925567450541,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.710925567450541,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_natural_free_1,0.4418912277278846,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.6995079756632115,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_places_free_1,0.4418912277278846,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7011976084546686,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.4419526766695601,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7054293372156158,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_pois_free_1,0.4418912277278846,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_railways_free_1,0.8459487173303013,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_roads_free_1,0.6554338335948309,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7079561396204967,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.4282096121890154,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7033130579994115,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_transport_free_1,0.43917015576609253,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.7495427817964813,0
H51-VEGA,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.7160036072180449,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-AANP,0.7392882927231513,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-AGNP,0.7372271164855503,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BOUA,0.5890176221131285,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BOUL,0.770021513140437,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BOUP,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BRGA,0.805382289800116,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BRGL,0.8226665657004509,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-BRGP,0.7392882927231513,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-CPTL,0.780678893648153,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HFCA,0.7870808892420824,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HFCL,0.783731608862329,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HFCP,0.7292886659385656,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HYDA,0.5493502655735357,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HYDL,0.8321156949789633,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-HYDP,0.7372271164855503,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-LFCL,0.865698492832176,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-LFCP,0.7385961559497594,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-LRDL,0.8238441671958722,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-LRRL,0.726014533040538,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-RESA,0.7996002997502186,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-RESP,0.7372271164855503,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-RFCA,0.8377196442045202,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-RFCP,0.7392882927231513,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-TERL,0.6666688470224243,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-TERP,0.7392882927231513,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,H51-VEGA,0.7101084200697583,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.974527235028328,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7392882927231513,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7385961559497594,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.9872315919164201,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9872661531332735,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7385961559497594,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7865157441272494,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8678501472972614,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9936419552606822,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7254762501100117,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9872406016327392,1
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7382519837231833,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8932290826267621,0
tianjin-latest-free.shp-gis_osm_buildings_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8075642632468586,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-AANP,0.7483181740388339,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-AGNP,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BOUA,0.5779113549505127,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BOUL,0.7727666965824412,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BOUP,0.7536580397747427,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BRGA,0.820059629182209,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BRGL,0.825039748387769,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-BRGP,0.7483181740388339,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-CPTL,0.7918304013121705,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HFCA,0.7990674757255185,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HFCL,0.7896052960033408,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HFCP,0.7388866616541405,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HYDA,0.540646840667174,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HYDL,0.8306215341788785,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-HYDP,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-LFCL,0.8615606225618755,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-LFCP,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-LRDL,0.8222483332294946,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-LRRL,0.7351670433559025,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-RESA,0.812200492090234,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-RESP,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-RFCA,0.8543668829952957,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-RFCP,0.7483181740388339,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-TERL,0.664240172840372,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-TERP,0.7483181740388339,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,H51-VEGA,0.7097011369993609,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9744607880193704,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7483181740388339,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.977777777777778,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.9744607880193704,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7536580397747427,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9840814236070371,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.746293613100204,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7835387550081025,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8680225823463371,0
